Sample in Buffer,Sample in Window,TRIGGER,design_1_i/fulltopHDC_0/U0/HDCOTFGEn/BV[999:900],design_1_i/fulltopHDC_0/U0/HDCOTFGEn/cls/CST/hv[2:0],design_1_i/fulltopHDC_0/U0/HDCOTFGEn/cls/CST/countSimArr[0].comp/compArr[1].comp/class[127:0],design_1_i/fulltopHDC_0/U0/HDCOTFGEn/cls/CST/countSimArr[0].comp/compArr[1].comp/hv[0:0],design_1_i/fulltopHDC_0/U0/HDCOTFGEn/QHV[335:0],design_1_i/fulltopHDC_0/U0/HDCOTFGEn/doneEncoderToClassifier
Radix - UNSIGNED,UNSIGNED,UNSIGNED,HEX,HEX,HEX,HEX,HEX,HEX
1129,1129,0,39d0e231561116116f8a1b1fc,1,7f0efef8100227f0760ed407c43bec3c,1,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1130,1130,0,39d0e231561116116f8a1b1fc,3,7f0efef8100227f0760ed407c43bec3c,1,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1131,1131,0,39d0e231561116116f8a1b1fc,3,7f0efef8100227f0760ed407c43bec3c,1,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1132,1132,0,39d0e231561116116f8a1b1fc,3,7f0efef8100227f0760ed407c43bec3c,1,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1133,1133,0,39d0e231561116116f8a1b1fc,2,7f0efef8100227f0760ed407c43bec3c,0,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1134,1134,0,39d0e231561116116f8a1b1fc,3,7f0efef8100227f0760ed407c43bec3c,1,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1135,1135,0,39d0e231561116116f8a1b1fc,0,7f0efef8100227f0760ed407c43bec3c,0,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1136,1136,0,39d0e231561116116f8a1b1fc,1,7f0efef8100227f0760ed407c43bec3c,1,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1137,1137,0,39d0e231561116116f8a1b1fc,0,7f0efef8100227f0760ed407c43bec3c,0,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1138,1138,0,39d0e231561116116f8a1b1fc,0,7f0efef8100227f0760ed407c43bec3c,0,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1139,1139,0,39d0e231561116116f8a1b1fc,2,7f0efef8100227f0760ed407c43bec3c,0,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1140,1140,0,39d0e231561116116f8a1b1fc,3,7f0efef8100227f0760ed407c43bec3c,1,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1141,1141,0,39d0e231561116116f8a1b1fc,3,7f0efef8100227f0760ed407c43bec3c,1,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1142,1142,0,39d0e231561116116f8a1b1fc,3,7f0efef8100227f0760ed407c43bec3c,1,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1143,1143,0,39d0e231561116116f8a1b1fc,1,7f0efef8100227f0760ed407c43bec3c,1,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1144,1144,0,39d0e231561116116f8a1b1fc,1,7f0efef8100227f0760ed407c43bec3c,1,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1145,1145,0,39d0e231561116116f8a1b1fc,3,7f0efef8100227f0760ed407c43bec3c,1,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1146,1146,0,39d0e231561116116f8a1b1fc,2,7f0efef8100227f0760ed407c43bec3c,0,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1147,1147,0,39d0e231561116116f8a1b1fc,2,7f0efef8100227f0760ed407c43bec3c,0,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1148,1148,0,39d0e231561116116f8a1b1fc,2,7f0efef8100227f0760ed407c43bec3c,0,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1149,1149,0,39d0e231561116116f8a1b1fc,0,7f0efef8100227f0760ed407c43bec3c,0,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1150,1150,0,39d0e231561116116f8a1b1fc,0,7f0efef8100227f0760ed407c43bec3c,0,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1151,1151,0,39d0e231561116116f8a1b1fc,2,7f0efef8100227f0760ed407c43bec3c,0,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1152,1152,0,39d0e231561116116f8a1b1fc,0,7f0efef8100227f0760ed407c43bec3c,0,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1153,1153,0,39d0e231561116116f8a1b1fc,2,7f0efef8100227f0760ed407c43bec3c,0,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1154,1154,0,39d0e231561116116f8a1b1fc,2,7f0efef8100227f0760ed407c43bec3c,0,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1155,1155,0,39d0e231561116116f8a1b1fc,2,7f0efef8100227f0760ed407c43bec3c,0,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1156,1156,0,39d0e231561116116f8a1b1fc,2,7f0efef8100227f0760ed407c43bec3c,0,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1157,1157,0,39d0e231561116116f8a1b1fc,2,7f0efef8100227f0760ed407c43bec3c,0,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1158,1158,0,39d0e231561116116f8a1b1fc,2,7f0efef8100227f0760ed407c43bec3c,0,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1159,1159,0,39d0e231561116116f8a1b1fc,2,7f0efef8100227f0760ed407c43bec3c,0,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1160,1160,0,39d0e231561116116f8a1b1fc,2,7f0efef8100227f0760ed407c43bec3c,0,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1161,1161,0,39d0e231561116116f8a1b1fc,2,7f0efef8100227f0760ed407c43bec3c,0,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1162,1162,0,39d0e231561116116f8a1b1fc,2,7f0efef8100227f0760ed407c43bec3c,0,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1163,1163,0,39d0e231561116116f8a1b1fc,2,7f0efef8100227f0760ed407c43bec3c,0,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1164,1164,0,39d0e231561116116f8a1b1fc,2,7f0efef8100227f0760ed407c43bec3c,0,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1165,1165,0,39d0e231561116116f8a1b1fc,2,7f0efef8100227f0760ed407c43bec3c,0,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1166,1166,0,39d0e231561116116f8a1b1fc,2,7f0efef8100227f0760ed407c43bec3c,0,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1167,1167,0,39d0e231561116116f8a1b1fc,2,7f0efef8100227f0760ed407c43bec3c,0,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1168,1168,0,39d0e231561116116f8a1b1fc,2,7f0efef8100227f0760ed407c43bec3c,0,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1169,1169,0,39d0e231561116116f8a1b1fc,2,7f0efef8100227f0760ed407c43bec3c,0,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1170,1170,0,39d0e231561116116f8a1b1fc,2,7f0efef8100227f0760ed407c43bec3c,0,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1171,1171,0,39d0e231561116116f8a1b1fc,2,7f0efef8100227f0760ed407c43bec3c,0,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1172,1172,0,39d0e231561116116f8a1b1fc,2,7f0efef8100227f0760ed407c43bec3c,0,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1173,1173,0,39d0e231561116116f8a1b1fc,2,7f0efef8100227f0760ed407c43bec3c,0,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1174,1174,0,39d0e231561116116f8a1b1fc,2,7f0efef8100227f0760ed407c43bec3c,0,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1175,1175,0,39d0e231561116116f8a1b1fc,2,7f0efef8100227f0760ed407c43bec3c,0,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1176,1176,0,39d0e231561116116f8a1b1fc,2,7f0efef8100227f0760ed407c43bec3c,0,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1177,1177,0,39d0e231561116116f8a1b1fc,2,7f0efef8100227f0760ed407c43bec3c,0,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1178,1178,0,39d0e231561116116f8a1b1fc,2,7f0efef8100227f0760ed407c43bec3c,0,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1179,1179,0,39d0e231561116116f8a1b1fc,2,7f0efef8100227f0760ed407c43bec3c,0,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1180,1180,0,39d0e231561116116f8a1b1fc,2,7f0efef8100227f0760ed407c43bec3c,0,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1181,1181,0,39d0e231561116116f8a1b1fc,2,7f0efef8100227f0760ed407c43bec3c,0,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1182,1182,0,39d0e231561116116f8a1b1fc,2,7f0efef8100227f0760ed407c43bec3c,0,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1183,1183,0,39d0e231561116116f8a1b1fc,2,7f0efef8100227f0760ed407c43bec3c,0,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1184,1184,0,39d0e231561116116f8a1b1fc,2,7f0efef8100227f0760ed407c43bec3c,0,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1185,1185,0,39d0e231561116116f8a1b1fc,2,7f0efef8100227f0760ed407c43bec3c,0,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1186,1186,0,39d0e231561116116f8a1b1fc,2,7f0efef8100227f0760ed407c43bec3c,0,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1187,1187,0,39d0e231561116116f8a1b1fc,2,7f0efef8100227f0760ed407c43bec3c,0,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1188,1188,0,39d0e231561116116f8a1b1fc,2,7f0efef8100227f0760ed407c43bec3c,0,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1189,1189,0,39d0e231561116116f8a1b1fc,2,7f0efef8100227f0760ed407c43bec3c,0,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1190,1190,0,39d0e231561116116f8a1b1fc,2,7f0efef8100227f0760ed407c43bec3c,0,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1191,1191,0,39d0e231561116116f8a1b1fc,2,7f0efef8100227f0760ed407c43bec3c,0,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1192,1192,0,39d0e231561116116f8a1b1fc,2,7f0efef8100227f0760ed407c43bec3c,0,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1193,1193,0,39d0e231561116116f8a1b1fc,2,7f0efef8100227f0760ed407c43bec3c,0,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1194,1194,0,39d0e231561116116f8a1b1fc,2,7f0efef8100227f0760ed407c43bec3c,0,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1195,1195,0,39d0e231561116116f8a1b1fc,2,7f0efef8100227f0760ed407c43bec3c,0,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1196,1196,0,39d0e231561116116f8a1b1fc,2,7f0efef8100227f0760ed407c43bec3c,0,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1197,1197,0,39d0e231561116116f8a1b1fc,2,7f0efef8100227f0760ed407c43bec3c,0,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1198,1198,0,39d0e231561116116f8a1b1fc,2,7f0efef8100227f0760ed407c43bec3c,0,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1199,1199,0,39d0e231561116116f8a1b1fc,2,7f0efef8100227f0760ed407c43bec3c,0,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1200,1200,0,39d0e231561116116f8a1b1fc,2,7f0efef8100227f0760ed407c43bec3c,0,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1201,1201,0,39d0e231561116116f8a1b1fc,2,7f0efef8100227f0760ed407c43bec3c,0,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1202,1202,0,39d0e231561116116f8a1b1fc,2,7f0efef8100227f0760ed407c43bec3c,0,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1203,1203,0,39d0e231561116116f8a1b1fc,2,7f0efef8100227f0760ed407c43bec3c,0,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1204,1204,0,39d0e231561116116f8a1b1fc,2,7f0efef8100227f0760ed407c43bec3c,0,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1205,1205,0,39d0e231561116116f8a1b1fc,2,7f0efef8100227f0760ed407c43bec3c,0,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1206,1206,0,39d0e231561116116f8a1b1fc,2,7f0efef8100227f0760ed407c43bec3c,0,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1207,1207,0,39d0e231561116116f8a1b1fc,2,7f0efef8100227f0760ed407c43bec3c,0,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1208,1208,0,39d0e231561116116f8a1b1fc,2,7f0efef8100227f0760ed407c43bec3c,0,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1209,1209,0,39d0e231561116116f8a1b1fc,2,7f0efef8100227f0760ed407c43bec3c,0,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1210,1210,0,39d0e231561116116f8a1b1fc,2,7f0efef8100227f0760ed407c43bec3c,0,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1211,1211,0,39d0e231561116116f8a1b1fc,2,7f0efef8100227f0760ed407c43bec3c,0,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1212,1212,0,39d0e231561116116f8a1b1fc,2,7f0efef8100227f0760ed407c43bec3c,0,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1213,1213,0,39d0e231561116116f8a1b1fc,2,7f0efef8100227f0760ed407c43bec3c,0,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1214,1214,0,39d0e231561116116f8a1b1fc,2,7f0efef8100227f0760ed407c43bec3c,0,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1215,1215,0,39d0e231561116116f8a1b1fc,2,7f0efef8100227f0760ed407c43bec3c,0,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1216,1216,0,39d0e231561116116f8a1b1fc,2,7f0efef8100227f0760ed407c43bec3c,0,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1217,1217,0,39d0e231561116116f8a1b1fc,2,7f0efef8100227f0760ed407c43bec3c,0,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1218,1218,0,39d0e231561116116f8a1b1fc,2,7f0efef8100227f0760ed407c43bec3c,0,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1219,1219,0,39d0e231561116116f8a1b1fc,2,7f0efef8100227f0760ed407c43bec3c,0,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1220,1220,0,39d0e231561116116f8a1b1fc,2,7f0efef8100227f0760ed407c43bec3c,0,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1221,1221,0,39d0e231561116116f8a1b1fc,2,7f0efef8100227f0760ed407c43bec3c,0,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1222,1222,0,39d0e231561116116f8a1b1fc,2,7f0efef8100227f0760ed407c43bec3c,0,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1223,1223,0,39d0e231561116116f8a1b1fc,2,7f0efef8100227f0760ed407c43bec3c,0,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1224,1224,0,39d0e231561116116f8a1b1fc,2,7f0efef8100227f0760ed407c43bec3c,0,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1225,1225,0,39d0e231561116116f8a1b1fc,2,7f0efef8100227f0760ed407c43bec3c,0,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1226,1226,0,39d0e231561116116f8a1b1fc,2,7f0efef8100227f0760ed407c43bec3c,0,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1227,1227,0,39d0e231561116116f8a1b1fc,2,7f0efef8100227f0760ed407c43bec3c,0,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1228,1228,0,39d0e231561116116f8a1b1fc,2,7f0efef8100227f0760ed407c43bec3c,0,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1229,1229,0,39d0e231561116116f8a1b1fc,2,7f0efef8100227f0760ed407c43bec3c,0,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1230,1230,0,39d0e231561116116f8a1b1fc,2,7f0efef8100227f0760ed407c43bec3c,0,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1231,1231,0,39d0e231561116116f8a1b1fc,2,7f0efef8100227f0760ed407c43bec3c,0,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1232,1232,0,39d0e231561116116f8a1b1fc,2,7f0efef8100227f0760ed407c43bec3c,0,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1233,1233,0,39d0e231561116116f8a1b1fc,2,7f0efef8100227f0760ed407c43bec3c,0,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1234,1234,0,39d0e231561116116f8a1b1fc,2,7f0efef8100227f0760ed407c43bec3c,0,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1235,1235,0,39d0e231561116116f8a1b1fc,2,7f0efef8100227f0760ed407c43bec3c,0,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1236,1236,0,39d0e231561116116f8a1b1fc,2,7f0efef8100227f0760ed407c43bec3c,0,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1237,1237,0,39d0e231561116116f8a1b1fc,2,7f0efef8100227f0760ed407c43bec3c,0,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1238,1238,0,39d0e231561116116f8a1b1fc,2,7f0efef8100227f0760ed407c43bec3c,0,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1239,1239,0,39d0e231561116116f8a1b1fc,2,7f0efef8100227f0760ed407c43bec3c,0,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1240,1240,0,39d0e231561116116f8a1b1fc,2,7f0efef8100227f0760ed407c43bec3c,0,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1241,1241,0,39d0e231561116116f8a1b1fc,2,7f0efef8100227f0760ed407c43bec3c,0,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1242,1242,0,39d0e231561116116f8a1b1fc,2,7f0efef8100227f0760ed407c43bec3c,0,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1243,1243,0,39d0e231561116116f8a1b1fc,2,7f0efef8100227f0760ed407c43bec3c,0,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1244,1244,0,39d0e231561116116f8a1b1fc,2,7f0efef8100227f0760ed407c43bec3c,0,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1245,1245,0,39d0e231561116116f8a1b1fc,2,7f0efef8100227f0760ed407c43bec3c,0,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1246,1246,0,39d0e231561116116f8a1b1fc,2,7f0efef8100227f0760ed407c43bec3c,0,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1247,1247,0,39d0e231561116116f8a1b1fc,2,7f0efef8100227f0760ed407c43bec3c,0,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
